Key,ShortKey,Source,Row,Module,Field,Role,CN,VN
Item_9632_Desc,aFWn,d道具_Item_A.csv,764,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi tinh thần mà chưa thể thấu. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại tinh thần của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9890_Name,aGpl,d道具_Item_A.csv,765,Item,Name,,认知模板,Mô Hình Nhận Thức
Item_9890_Desc,aGpj,d道具_Item_A.csv,765,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi nhận thức về những điều chưa thể biết. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại nhận thức của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9707_Name,aGbV,d道具_Item_A.csv,766,Item,Name,,精神模板,Mô Hình Tinh Thần
Item_9707_Desc,aGbT,d道具_Item_A.csv,766,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi tinh thần mà chưa thể thấu. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại tinh thần của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9701_Name,aGbx,d道具_Item_A.csv,767,Item,Name,,认知模板,Mô Hình Nhận Thức
Item_9701_Desc,aGbv,d道具_Item_A.csv,767,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi nhận thức về những điều chưa thể biết. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại nhận thức của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9604_Name,aFUl,d道具_Item_A.csv,768,Item,Name,,精神模板,Mô Hình Tinh Thần
Item_9604_Desc,aFUj,d道具_Item_A.csv,768,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi tinh thần mà chưa thể thấu. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại tinh thần của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9563_Name,aFRl,d道具_Item_A.csv,769,Item,Name,,灵知模板,Mô Hình Linh Tri Thức
Item_9563_Desc,aFRj,d道具_Item_A.csv,769,Item,Desc,,给予我们未可知晓的灵知。\n源自菲林诗社的特殊胶片，能转写人的灵知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi linh hồn vô hình, tri thức vô biên. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại cội nguồn của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9770_Name,aGgF,d道具_Item_A.csv,770,Item,Name,,失色晶蝶,Bướm Pha Lê Đục
Item_9770_Desc,aGgD,d道具_Item_A.csv,770,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Tưởng chừng là một tác phẩm nghệ thuật, nào ngờ nó chỉ là một kết cục bi thương khi con bướm ấy va phải những quá trình luyện kim.\n Cánh bướm pha lê bình thường. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9717_Name,aGcJ,d道具_Item_A.csv,771,Item,Name,,失色晶蝶,Bướm Pha Lê Đục
Item_9717_Desc,aGcH,d道具_Item_A.csv,771,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Tưởng chừng là một tác phẩm nghệ thuật, nào ngờ nó chỉ là một kết cục bi thương khi con bướm ấy va phải những quá trình luyện kim.\n Cánh bướm pha lê bình thường. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9551_Name,aFQp,d道具_Item_A.csv,772,Item,Name,,闪耀晶蝶,Bướm Pha Lê Sáng
Item_9551_Desc,aFQn,d道具_Item_A.csv,772,Item,Desc,,翅膀只负责提供美丽，价值五片什。\n闪耀的水晶蝴蝶。身体大部分已被结晶化。\n用于提升混沌界域唤醒体的技能等级。,"Đôi cánh ấy giờ chẳng còn giá trị gì, có lẽ là hơn năm đồng… gì đó.\n Cánh bướm pha lê lấp lánh. Phần lớn thân thể đã bị kết tinh hóa. \n Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9541_Name,aFPF,d道具_Item_A.csv,773,Item,Name,,失色晶蝶,Bướm Pha Lê Đục
Item_9541_Desc,aFPD,d道具_Item_A.csv,773,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Tưởng chừng là một tác phẩm nghệ thuật, nào ngờ nó chỉ là một kết cục bi thương khi con bướm ấy va phải những quá trình luyện kim.\n Cánh bướm pha lê bình thường. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9919_Name,aGrh,d道具_Item_A.csv,774,Item,Name,,闪耀晶蝶,Bướm Pha Lê Sáng
Item_9919_Desc,aGrf,d道具_Item_A.csv,774,Item,Desc,,翅膀只负责提供美丽，价值五片什。\n闪耀的水晶蝴蝶。身体大部分已被结晶化。\n用于提升混沌界域唤醒体的技能等级。,"Đôi cánh ấy giờ chẳng còn giá trị gì, có lẽ là hơn năm đồng… gì đó.\n Cánh bướm pha lê lấp lánh. Phần lớn thân thể đã bị kết tinh hóa. \n Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9633_Name,aFWt,d道具_Item_A.csv,775,Item,Name,,失色晶蝶,Bướm Pha Lê Đục
Item_9633_Desc,aFWr,d道具_Item_A.csv,775,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Tưởng chừng là một tác phẩm nghệ thuật, nào ngờ nó chỉ là một kết cục bi thương khi con bướm ấy va phải những quá trình luyện kim.\n Cánh bướm pha lê bình thường. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_9775_Name,aGgZ,d道具_Item_A.csv,776,Item,Name,,闪耀晶蝶,Bướm Pha Lê Sáng
Item_9775_Desc,aGgX,d道具_Item_A.csv,776,Item,Desc,,翅膀只负责提供美丽，价值五片什。\n闪耀的水晶蝴蝶。身体大部分已被结晶化。\n用于提升混沌界域唤醒体的技能等级。,"Đôi cánh ấy giờ chẳng còn giá trị gì, có lẽ là hơn năm đồng… gì đó.\n Cánh bướm pha lê lấp lánh. Phần lớn thân thể đã bị kết tinh hóa. \n Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang"
Item_34911_Name,aCYJ,d道具_Item_A.csv,777,Item,Name,,混沌结晶,Đàn Bướm Hỗn Mang
Item_34911_Desc,aCYH,d道具_Item_A.csv,777,Item,Desc,,扇动的翅膀有助于产生龙卷风，或是花粉过敏。\n成群的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Chỉ là một đôi cánh, nhưng khi vỗ có thể hô biến ra lốc xoáy càn quét, thảm họa vô biên, hoặc chỉ là dị ứng phấn hoa. \nLà một bầy bướm pha lê bí ẩn. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hỗn Mang."
Item_9950_Name,aGtl,d道具_Item_A.csv,781,Item,Name,,低茎海百合,Huệ Biển Lùn
Item_9950_Desc,aGtj,d道具_Item_A.csv,781,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Ở Ngôn ngữ của loài hoa, chúng có nghĩa rằng: Hãy tránh xa tôi. \n Là hóa thạch của hoa huệ biển thấp. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_9927_Name,aGrN,d道具_Item_A.csv,782,Item,Name,,低茎海百合,Huệ Biển Lùn
Item_9927_Desc,aGrL,d道具_Item_A.csv,782,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Ở Ngôn ngữ của loài hoa, chúng có nghĩa rằng: Hãy tránh xa tôi. \n Là hóa thạch của hoa huệ biển thấp. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_10048_Name,aCMp,d道具_Item_A.csv,783,Item,Name,,高茎海百合,Huệ Biển Cao
Item_10048_Desc,aCMn,d道具_Item_A.csv,783,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Hàng triệu năm về trước, chúng mọc đầy rẫy khắp nơi ở vùng nước ấm. \n Hóa thạch của hoa huệ biển cao. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_10097_Name,aCPR,d道具_Item_A.csv,784,Item,Name,,低茎海百合,Huệ Biển Lùn
Item_10097_Desc,aCPP,d道具_Item_A.csv,784,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Ở Ngôn ngữ của loài hoa, chúng có nghĩa rằng: Hãy tránh xa tôi. \n Là hóa thạch của hoa huệ biển thấp. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_10020_Name,aCKt,d道具_Item_A.csv,785,Item,Name,,高茎海百合,Huệ Biển Cao
Item_10020_Desc,aCKr,d道具_Item_A.csv,785,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Hàng triệu năm về trước, chúng mọc đầy rẫy khắp nơi ở vùng nước ấm. \n Hóa thạch của hoa huệ biển cao. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_9907_Name,aGqp,d道具_Item_A.csv,786,Item,Name,,低茎海百合,Huệ Biển Lùn
Item_9907_Desc,aGqn,d道具_Item_A.csv,786,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Ở Ngôn ngữ của loài hoa, chúng có nghĩa rằng: Hãy tránh xa tôi. \n Là hóa thạch của hoa huệ biển thấp. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_9629_Name,aFWd,d道具_Item_A.csv,787,Item,Name,,高茎海百合,Huệ Biển Cao
Item_9629_Desc,aFWb,d道具_Item_A.csv,787,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Hàng triệu năm về trước, chúng mọc đầy rẫy khắp nơi ở vùng nước ấm. \n Hóa thạch của hoa huệ biển cao. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_34909_Name,aCYB,d道具_Item_A.csv,788,Item,Name,,尤因他百合,Huệ Biển Uinta
Item_34909_Desc,aCYz,d道具_Item_A.csv,788,Item,Desc,,他们相约一起杀戮，在海百合盛开的春天。\n尤因他海百合的化石。用于提升深海界域唤醒体的技能等级。,Họ đã hẹn với nhau. Họ đã hứa sẽ cùng nhau thảm sát vào mùa xuân khi hoa huệ biển nở rộ. \n Dựa trên hóa thạch của huệ biển cổ đại. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực.
Item_9885_Name,aGoV,d道具_Item_A.csv,789,Item,Name,,低茎海百合,Huệ Biển Lùn
Item_9885_Desc,aGoT,d道具_Item_A.csv,789,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Ở Ngôn ngữ của loài hoa, chúng có nghĩa rằng: Hãy tránh xa tôi. \n Là hóa thạch của hoa huệ biển thấp. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_9675_Name,aFZB,d道具_Item_A.csv,790,Item,Name,,高茎海百合,Huệ Biển Cao
Item_9675_Desc,aFZz,d道具_Item_A.csv,790,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,"Hàng triệu năm về trước, chúng mọc đầy rẫy khắp nơi ở vùng nước ấm. \n Hóa thạch của hoa huệ biển cao. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực."
Item_9915_Name,aGqR,d道具_Item_A.csv,791,Item,Name,,尤因他百合,Huệ Biển Uinta
Item_9915_Desc,aGqP,d道具_Item_A.csv,791,Item,Desc,,他们相约一起杀戮，在海百合盛开的春天。\n尤因他海百合的化石。用于提升深海界域唤醒体的技能等级。,Họ đã hẹn với nhau. Họ đã hứa sẽ cùng nhau thảm sát vào mùa xuân khi hoa huệ biển nở rộ. \n Dựa trên hóa thạch của huệ biển cổ đại. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Hải Vực.
Item_9963_Name,aGul,d道具_Item_A.csv,792,Item,Name,,风干虫蛹,Kén Nhộng Khô
Item_9963_Desc,aGuj,d道具_Item_A.csv,792,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,Nhà có gió lùa vẫn tốt hơn không. \nVỏ kén khô còn sót lại. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9965_Name,aGup,d道具_Item_A.csv,793,Item,Name,,风干虫蛹,Kén Nhộng Khô
Item_9965_Desc,aGun,d道具_Item_A.csv,793,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,Nhà có gió lùa vẫn tốt hơn không. \nVỏ kén khô còn sót lại. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9875_Name,aGoh,d道具_Item_A.csv,794,Item,Name,,原生虫蛹,Kén Nhộng Tươi
Item_9875_Desc,aGof,d道具_Item_A.csv,794,Item,Desc,,蠕动，扭曲，我们阴暗爬行……\n被寄生的虫蛹。用于提升血肉界域唤醒体的技能等级。,"Bò lết, lăn lê, vặn vẹo, chúng ta trở mình trong bóng tối… rít… rít…\nMột chiếc kén đã bị kí sinh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục."
Item_10113_Name,aCQZ,d道具_Item_A.csv,795,Item,Name,,风干虫蛹,Kén Nhộng Khô
Item_10113_Desc,aCQX,d道具_Item_A.csv,795,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,Nhà có gió lùa vẫn tốt hơn không. \nVỏ kén khô còn sót lại. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9521_Name,aFOd,d道具_Item_A.csv,796,Item,Name,,原生虫蛹,Kén Nhộng Tươi
Item_9521_Desc,aFOb,d道具_Item_A.csv,796,Item,Desc,,蠕动，扭曲，我们阴暗爬行……嘶……嘶……\n被寄生的虫蛹。用于提升血肉界域唤醒体的技能等级。,"Bò lết, lăn lê, vặn vẹo, chúng ta trở mình trong bóng tối… rít… rít…\nMột chiếc kén đã bị kí sinh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục."
Item_9660_Name,aFYt,d道具_Item_A.csv,797,Item,Name,,风干虫蛹,Kén Nhộng Khô
Item_9660_Desc,aFYr,d道具_Item_A.csv,797,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,Nhà có gió lùa vẫn tốt hơn không. \nVỏ kén khô còn sót lại. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_10081_Name,aCOF,d道具_Item_A.csv,798,Item,Name,,原生虫蛹,Kén Nhộng Tươi
Item_10081_Desc,aCOD,d道具_Item_A.csv,798,Item,Desc,,蠕动，扭曲，我们阴暗爬行……嘶……嘶……\n被寄生的虫蛹。用于提升血肉界域唤醒体的技能等级。,"Bò lết, lăn lê, vặn vẹo, chúng ta trở mình trong bóng tối… rít… rít…\nMột chiếc kén đã bị kí sinh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục."
Item_34908_Name,aCYx,d道具_Item_A.csv,799,Item,Name,,芽孢聚合物,Kén Nhộng Bào Tử
Item_34908_Desc,aCYv,d道具_Item_A.csv,799,Item,Desc,,芽孢又做错了什么呢，它们只是想有个家罢了。\n虫蛹和它的芽孢邻居。用于提升血肉界域唤醒体的技能等级。,Các bào tử đã làm gì sao? Họ chỉ đơn giản muốn một ngôi nhà mà thôi. \n Kén nhộng và các bào tử bao quanh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9586_Name,aFSR,d道具_Item_A.csv,800,Item,Name,,风干虫蛹,Kén Nhộng Khô
Item_9586_Desc,aFSP,d道具_Item_A.csv,800,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,Nhà có gió lùa vẫn tốt hơn không. \nVỏ kén khô còn sót lại. Dùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9733_Name,aGdR,d道具_Item_A.csv,801,Item,Name,,原生虫蛹,Kén Nhộng Tươi
Item_9733_Desc,aGdP,d道具_Item_A.csv,801,Item,Desc,,蠕动，扭曲，我们阴暗爬行……嘶……嘶……\n被寄生的虫蛹。用于提升血肉界域唤醒体的技能等级。,"Bò lết, lăn lê, vặn vẹo, chúng ta trở mình trong bóng tối… rít… rít…\nMột chiếc kén đã bị kí sinh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục."
Item_9743_Name,aGeF,d道具_Item_A.csv,802,Item,Name,,芽孢聚合物,Kén Nhộng Bào Tử
Item_9743_Desc,aGeD,d道具_Item_A.csv,802,Item,Desc,,芽孢又做错了什么呢，它们只是想有个家罢了。\n虫蛹和它的芽孢邻居。用于提升血肉界域唤醒体的技能等级。,Các bào tử đã làm gì sao? Họ chỉ đơn giản muốn một ngôi nhà mà thôi. \n Kén nhộng và các bào tử bao quanh. Được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Huyết Nhục.
Item_9924_Name,aGrB,d道具_Item_A.csv,803,Item,Name,,残破矿晶,Mảnh Vỡ Khoáng Thạch
Item_9924_Desc,aGrz,d道具_Item_A.csv,803,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,"Nó không còn giá trị sử dụng để chiêm tinh nữa rồi. \n Tinh thể màu tím bị bao phủ bởi Slime Phân Rã, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9534_Name,aFPd,d道具_Item_A.csv,804,Item,Name,,残破矿晶,Mảnh Vỡ Khoáng Thạch
Item_9534_Desc,aFPb,d道具_Item_A.csv,804,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,"Nó không còn giá trị sử dụng để chiêm tinh nữa rồi. \n Tinh thể màu tím bị bao phủ bởi Slime Phân Rã, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9571_Name,aFRN,d道具_Item_A.csv,805,Item,Name,,陨星碎块,Mảnh Vỡ Thiên Thạch
Item_9571_Desc,aFRL,d道具_Item_A.csv,805,Item,Desc,,闪烁着神秘的紫色辉光，据说是陨石坠落在坎布里安河谷时残留的碎块。\n用于提升超维界域唤醒体的技能等级。,"Khoáng thạch lấp lánh ánh tím huyền bí, được cho là mảnh vỡ còn lại khi một thiên thạch rơi xuống thung lũng sông Cambrian. \nDùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_10062_Name,aCNh,d道具_Item_A.csv,806,Item,Name,,残破矿晶,Mảnh Vỡ Khoáng Thạch
Item_10062_Desc,aCNf,d道具_Item_A.csv,806,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,"Nó không còn giá trị sử dụng để chiêm tinh nữa rồi. \n Tinh thể màu tím bị bao phủ bởi Slime Phân Rã, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9511_Name,aFNp,d道具_Item_A.csv,807,Item,Name,,陨星碎块,Mảnh Vỡ Thiên Thạch
Item_9511_Desc,aFNn,d道具_Item_A.csv,807,Item,Desc,,闪烁着神秘的紫色辉光，据说是陨石坠落在坎布里安河谷时残留的碎块。\n用于提升超维界域唤醒体的技能等级。,"Khoáng thạch lấp lánh ánh tím huyền bí, được cho là mảnh vỡ còn lại khi một thiên thạch rơi xuống thung lũng sông Cambrian. \nDùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9694_Name,aGaV,d道具_Item_A.csv,808,Item,Name,,残破矿晶,Mảnh Vỡ Khoáng Thạch
Item_9694_Desc,aGaT,d道具_Item_A.csv,808,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,"Nó không còn giá trị sử dụng để chiêm tinh nữa rồi. \n Tinh thể màu tím bị bao phủ bởi Slime Phân Rã, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_10092_Name,aCPx,d道具_Item_A.csv,809,Item,Name,,陨星碎块,Mảnh Vỡ Thiên Thạch
Item_10092_Desc,aCPv,d道具_Item_A.csv,809,Item,Desc,,闪烁着神秘的紫色辉光，据说是陨石坠落在坎布里安河谷时残留的碎块。\n用于提升超维界域唤醒体的技能等级。,"Khoáng thạch lấp lánh ánh tím huyền bí, được cho là mảnh vỡ còn lại khi một thiên thạch rơi xuống thung lũng sông Cambrian. \nDùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_34910_Name,aCYF,d道具_Item_A.csv,810,Item,Name,,尤卡坦之星,Thiên Thạch Yucatan
Item_34910_Desc,aCYD,d道具_Item_A.csv,810,Item,Desc,,在某些平行宇宙里，它拥有毁天灭地的力量。\n来自遥远热带的完美矿晶，用于提升超维界域唤醒体的技能等级。,"Ở một vũ trụ song song, nó đã hủy diệt cả một hành tinh. \n Là khoáng thạch tinh khiết từ vùng nhiệt đới xa xôi, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9575_Name,aFRZ,d道具_Item_A.csv,811,Item,Name,,残破矿晶,Mảnh Vỡ Khoáng Thạch
Item_9575_Desc,aFRX,d道具_Item_A.csv,811,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,"Nó không còn giá trị sử dụng để chiêm tinh nữa rồi. \n Tinh thể màu tím bị bao phủ bởi Slime Phân Rã, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9806_Name,aGjp,d道具_Item_A.csv,812,Item,Name,,陨星碎块,Mảnh Vỡ Thiên Thạch
Item_9806_Desc,aGjn,d道具_Item_A.csv,812,Item,Desc,,闪烁着神秘的紫色辉光，据说是陨石坠落在坎布里安河谷时残留的碎块。\n用于提升超维界域唤醒体的技能等级。,"Khoáng thạch lấp lánh ánh tím huyền bí, được cho là mảnh vỡ còn lại khi một thiên thạch rơi xuống thung lũng sông Cambrian. \nDùng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
Item_9720_Name,aGcV,d道具_Item_A.csv,813,Item,Name,,尤卡坦之星,Thiên Thạch Yucatan
Item_9720_Desc,aGcT,d道具_Item_A.csv,813,Item,Desc,,在某些平行宇宙里，它拥有毁天灭地的力量。\n来自遥远热带的完美矿晶，用于提升超维界域唤醒体的技能等级。,"Ở một vũ trụ song song, nó đã hủy diệt cả một hành tinh. \n Là khoáng thạch tinh khiết từ vùng nhiệt đới xa xôi, được sử dụng để nâng cấp kỹ năng của Thể Thức Tỉnh cõi Siêu Chiều."
